"block_timestamp"	"reason"	"userid"	"matched"
"200612"	"3rr on List of Muslim converts"	2905042	2
"200601"	"Personal attack"	418960	2
"200808"	"[[WP:Edit war|Edit warring]]: disuptive edit warring at [[Nedra Pickler]]"	7413463	2
"200610"	"legal threats and personal attacks while blocked"	480592	2
"201109"	"[[WP:Vandalism|Vandalism]]"	13711294	2
"201101"	"[[WP:Disruptive editing|Disruptive editing]]"	13714303	2
"200801"	"[[WP:3RR|3RR]] on [[Floppy disk]]"	4303344	2
"200909"	"[[WP:Vandalism|Vandalism]]"	10020856	2
"200901"	"Disruption"	8627053	2
"200710"	"Attempting to [[Wikipedia:Civility|harass]] other users"	4922291	2
"200910"	"[[WP:Vandalism|Vandalism]]"	10719558	2
"200603"	"[[Image:Carlb-sockpuppet-01.jpg|sockpuppet used abusively]]"	872383	2
"200604"	"Personal attacks at [[WP:ANI]]."	1258670	2
"200709"	"[[Wikipedia:Vandalism|Vandalism]]"	5219243	2
"201105"	"Violations of the [[WP:BLP|Biographies of living persons policy]]: [[WP:EW|Edit warring]]"	14516234	2
"200702"	"disruption"	3382594	2
"201107"	"[[WP:Edit warring|Edit warring]]"	14932419	2
"200709"	"[[Wikipedia:Vandalism|Vandalism]]"	5440773	2
"201003"	"[[WP:Disruptive editing|Disruptive editing]]: [[WP:AN3#User:Thome66 reported by User:Paine Ellsworth (Result: 48h)]]"	10953361	2
"200710"	"[[Wikipedia:Three-revert rule|Three-revert rule]] violation"	5514150	2
"201208"	"[[WP:Vandalism|Vandalism]]"	17396432	2
"200703"	"vandalism"	3764686	2
"200902"	"[[WP:Disruptive editing|Disruptive editing]]:&#32;Personal attacks, tendentious editing"	8902964	2
"200612"	"Vandalism"	3109816	2
"200707"	"[[WP:3RR]] on [[John Howard]]"	9094562	2
"201202"	"[[WP:Edit warring|Edit warring]]: (again) - this time on [[Goodies (album)]]"	6661051	2
"200605"	"repeatedly adding unsourced POV attacks (e.g., claiming anti-semitism)"	1341521	2
"201107"	"vandalism"	15047268	2
"201111"	"[[WP:Edit warring|Edit warring]]"	15577766	2
"201102"	"[[WP:Vandalism|Vandalism]]"	13888371	2
"201009"	"[[WP:Vandalism|Vandalism]]"	12735571	2
"200905"	"Troll"	9752405	2
"200609"	"attack on userpage [[User:Tipu Hero]]"	1175652	2
"201008"	"[[WP:Arbitration enforcement|Arbitration enforcement]]: Enforcing decision in [[Wikipedia:Arbitration/Requests/Case/Race and intelligence]]. Ban to run concurrently with Sarek's indef block"	944322	2
"200803"	"[[Wikipedia:Edit war|Edit warring]]"	6521736	2
"201004"	"[[WP:Edit war|Edit warring]] or violation of the [[WP:Three-revert rule|three-revert rule]]"	12112654	2
"201201"	"Violation of the [[WP:Three-revert rule|three-revert rule]]: [[Tumanishvili]]"	15783579	2
"201003"	"[[WP:Vandalism|Vandalism]]"	11944827	2
"200706"	"[[Wikipedia:Vandalism|Vandalism-only]] account"	4640471	2
"200608"	"3rr on Truth"	4099	2
"200908"	"Persistent uploading of copyrighted images in violation of [[WP:IUP|policy]]"	9964709	2
"200809"	"[[WP:Edit war|Edit warring]]"	7874690	2
"201006"	"[[WP:Vandalism-only account|Vandalism-only account]]"	12541780	2
"200705"	"abusive edit summaries"	3106171	2
"200603"	"[[WP:3RR|3RR]] violation on [[Jehovah's Witnesses: Controversial Issues]]"	285263	2
"200810"	"[[WP:Vandalism|Vandalism]]-only account"	7037311	2
"200905"	"[[WP:Vandalism|Vandalism]]"	8145314	2
"200802"	"Stated intention to vandalise"	2510573	2
"201108"	"[[WP:Edit war|Edit-warring]] on [[Naruto]]"	15138236	2
"200601"	"Personal Attack"	127741	2
"200711"	"[[Wikipedia:Vandalism|Vandalism]]"	5306468	2
"201212"	"Violation of the [[WP:Three-revert rule|three-revert rule]]"	17519910	2
"201108"	"[[WP:Disruptive editing|Disruptive editing]]"	723354	2
"201106"	"[[WP:Disruptive editing|Disruptive editing]]"	14753137	2
"200911"	"[[WP:Vandalism|Vandalism]]"	10945878	2
"200611"	"vandalism"	2714769	2
"200704"	"revert warring at [[Claudette Colbert]] ; block evading sockpuppet"	3596857	2
"200912"	"Abusing [[WP:Sock puppetry|multiple accounts]]: edit warring with alternative account [[Special:Contributions/Wikicrawlproject6969|Wikicrawlproject6969]]"	8938197	2
"201006"	"Edit warring across multiple articles and no effort to discuss"	12475402	2
"200911"	"[[WP:Vandalism-only account|Vandalism-only account]]"	8977942	2
"201008"	"[[WP:Vandalism|Vandalism]]"	12701676	2
"200801"	"disruption and vandalism: removal of references from [[List of Las Vegas episodes]] after numerous warnings to cease such activities across multiple articles"	1320089	2
"200704"	"more vandalism after previous block"	3685935	2
"201212"	"[[WP:Edit warring|Edit warring]]: and disruption at [[Timeline of the Syrian civil war (September 2012 - December 2012)]]"	18091429	2
"201106"	"[[WP:Edit warring|Edit warring]]: [[Swedish Social Democratic Workers' Party]]"	14766622	2
"200806"	"[[WP:Edit war|Edit warring]]: on [[World War II]]"	40277	2
"200602"	"Userpage vandalism"	712993	2
"201001"	"Creating [[WP:Copyright violations|copyright violations]]"	8103978	2
"200707"	"Creating [[Wikipedia:Vandalism|nonsense]] pages"	4864050	2
"201002"	"[[WP:Vandalism|Vandalism]]"	11413934	2
"200605"	"disruptive behavior on [[WP:AFD]], re: [[Wikipedia:Articles for deletion/Church of St. Andrew and St. Paul, Montreal]]"	202954	2
"201012"	"[[WP:Vandalism-only account|Vandalism-only account]]"	13693801	2
"200612"	"more incivility on talk page"	853739	2
"200908"	"[[WP:Vandalism|Vandalism]]"	10359972	2
"200811"	"[[WP:Vandalism|Vandalism]]-only account"	8307067	2
"200710"	"[[Wikipedia:Vandalism|Vandalism]]: made one apparently good edit, the rest is vandalism"	5446453	2
"200909"	"[[WP:Disruptive editing|Disruptive editing]]: and 3RR"	5518520	2
"200906"	"[[WP:Edit war|Edit warring]]"	9837858	2
"200610"	"3rr on Qiryat Gat"	2378728	2
"200704"	"vandalism"	4156111	2
"201009"	"Creating [[WP:Copyright violations|copyright violations]]"	11268984	2
"200710"	"[[Wikipedia:Vandalism|Vandalism]]"	5548341	2
"201102"	"[[WP:Edit war|Edit-warring]] on [[List of Presidents of Egypt]]"	1869297	2
"200603"	"harassment of Theresa Knott"	1029813	2
"200805"	"[[WP:Vandalism|Vandalism]]"	4757196	2
"201112"	"[[WP:Edit warring|Edit warring]]:  on [[Charles Coker Wilson]]"	55983	2
"201206"	"Violations of the [[WP:BLP|Biographies of living persons policy]]"	16977729	2
"200609"	"Clitoral vandalism"	1936507	2
"200810"	"[[WP:Disruptive editing|Disruptive editing]]: See http://en.wikipedia.org/w/index.php?title=Wikipedia:Administrators%27_noticeboard/Incidents&oldid=244343769#I_have_got_4_good_reasons_to..."	7617547	2
"201110"	"[[WP:Vandalism|Vandalism]]"	1727685	2
"201004"	"[[WP:Disruptive editing|Disruptive editing]]"	12242101	2
"201011"	"[[WP:Vandalism|Vandalism]]"	13409248	2
"200707"	"[[Wikipedia:Vandalism|Vandalism]]"	4816390	2
"200708"	"edit warring against consensus at [[2007 Pacific typhoon season]] and [[Typhoon Sepat (2007)]]"	820222	2
"200911"	"[[WP:Vandalism|Vandalism]]"	9480182	2
"200908"	"[[WP:Disruptive editing|Disruptive editing]]: at [[WP:BLP]] article [[David Litman]]"	8467436	2
"201005"	"[[WP:Vandalism-only account|Vandalism-only account]]"	12331261	2
"200711"	"[[Wikipedia:Three-revert rule|Three-revert rule]] violation: Vandalism"	5741195	2
"200810"	"[[WP:Edit war|Edit warring]]: on several articles as reported at 3rr board"	3186710	2
"200709"	"Disruption of Wikipedia, personal attacks, harrassment and unfounded accusations in the form of a SSP report."	2494603	2
"200605"	"3rr on Windows Aero"	4714964	2
"201202"	"[[WP:Arbitration enforcement|Arbitration enforcement]]: deliberately gaming 1RR restriction at [[Carlingford Lough]]"	541734	2
"201112"	"[[WP:Disruptive editing|Disruptive editing]]: Repeated removal of 'Unreferenced' template without addressing the issue"	15724937	2
"200804"	"[[WP:Vandalism|Vandalism]]"	6981717	2
"200708"	"[[Wikipedia:Vandalism|Vandalism]]: on Reading Festival related pages"	1767462	2
"201208"	"[[WP:Vandalism-only account|Vandalism-only account]]"	17406977	2
"200809"	"[[WP:Vandalism|Vandalism]]-only account"	7916446	2
"201109"	"[[WP:Copyright violations|Copyright violations]]"	15189547	2
"201101"	"Violation of the [[WP:Three-revert rule|three-revert rule]]"	8077393	2
"200809"	"[[WP:Vandalism|Vandalism]]-only account"	6885532	2
"200703"	"Disruption - canvassing on talk pages despite two warnings not to do so."	3292968	2
"200607"	"Vandalism"	1809024	2
"200912"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]"	10836247	2
"201010"	"Creating [[WP:Copyright violations|copyright violations]]"	13237429	2
"201002"	"[[WP:Vandalism|Vandalism]]"	11755219	2
"200603"	"repeated vandal"	1165468	2
"200808"	"[[WP:Edit war|Edit warring]]: Tons of reverts at [[Interstate 5 in California]], [[U.S. Route 101 in California]], and [[Interstate 80 in California]]"	7432294	2
"201103"	"[[WP:Vandalism|Vandalism]]"	14197765	2
"200805"	"[[WP:Disruptive editing|Disruptive editing]]"	7216230	2
"201106"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]"	1403682	2
"200805"	"[[WP:Vandalism|Vandalism]]"	7031762	2
"201203"	"Violations of the [[WP:BLP|Biographies of living persons policy]]"	16476442	2
"200804"	"[[WP:Vandalism|Vandalism]]"	6930408	2
"200903"	"repeated posting of copyrighted material"	8945393	2
"201208"	"persistent edit-warring on several articles"	17049162	2
"200811"	"[[WP:Vandalism|Vandalism]]"	3527915	2
"200610"	"1st 3RR block"	2108769	2
"200709"	"[[Wikipedia:Three-revert rule|Three-revert rule]] violation: Warned and continued on [[Wikipedia:Requests for comment/Italiavivi]]"	1769869	2
"200609"	"3RR #2 on [[Xbox 360]]"	291201	2
"200607"	"block increased due to (anatomically incorrect) personal attacks: http://en.wikipedia.org/w/index.php?title=User_talk:Juppiter&diff=62046082&oldid=61986418"	94475	2
"201010"	"[[WP:Disruptive editing|Disruptive editing]]"	13167850	2
"200610"	"repeated creation on nonsense/hoax articles"	2398484	2
"200710"	"Creating [[Wikipedia:Vandalism|nonsense]] pages: Long-term pattern of behavior, previous block"	5303188	2
"201102"	"Violations of the [[WP:BLP|Biographies of living persons policy]]"	14092440	2
"200910"	"Violations of the [[WP:BLP|Biographies of living persons policy]]"	10446210	2
"200702"	"3rr on [[Mercury (automobile)]]"	1101750	2
"200702"	"Repeated vandalism despite multiple warnings."	3674228	2
"200906"	"[[WP:Vandalism-only account|Vandalism-only account]]"	2311980	2
"200711"	"continuing [[WP:POINT]] violations; repeatedly removing other editors' comments"	145555	2
"201210"	"[[WP:Edit warring|Edit warring]]"	17739312	2
"200701"	"Personal attacks and not following the [[WP:POL|policies]]"	1908443	2
"200606"	"continued personal attacks while blocked"	713282	2
"200708"	"[[Wikipedia:Vandalism|Vandalism]]"	5138911	2
"201005"	"Creating [[WP:Copyright violations|copyright violations]]"	12311395	2
"201010"	"[[WP:Disruptive editing|Disruptive editing]]"	7392659	2
"200707"	"inappropriate username"	4982017	2
"200608"	"3rr--2nd vio"	1442402	2
"200601"	"3RR block evasion; block reset"	716477	2
"200811"	"Creating [[WP:Attack page|attack pages]]: Serious [[WP:BLP]] concern"	8220059	2
"201202"	"[[WP:Edit warring|Edit warring]]: same edit war across multiple articles - in this case [[American Idol]]"	15584441	2
"200901"	"[[WP:Disruptive editing|Disruptive editing]]: Multiple 3RR violations re. a NN bio"	8743078	2
"200904"	"[[WP:Vandalism|Vandalism]]"	9579783	2
"200702"	"vandal-only account."	3500446	2
"200809"	"[[WP:Vandalism|Vandalism]]"	5017999	2
"200602"	"Original block on user was removed somehow.  Previously block for 1 week for constant 3RR violations and use of sockpuppets to circumvent block"	807398	2
"200703"	"cfd, deletion review trolling"	1272127	2
"200805"	"creating numerous [[WP:CSD#A1|A1]] pages despite being warned"	5869140	2
"200804"	"vandalism-only account"	6832680	2
"201005"	"[[WP:Disruptive editing|Disruptive editing]]: Disrupting [[WP:SPI]] processes"	5106072	2
"200811"	"[[WP:Vandalism|Vandalism]]: test per NAS"	5304551	2
"200807"	"[[WP:Vandalism|Vandalism]]"	1299614	2
"200604"	"Egregious and ongoing violations of WP:NPA.  Example: ""Your edits suck and so do you."" http://en.wikipedia.org/w/index.php?title=Wikipedia:Administrators%27_noticeboard/3RR&diff=49911496&oldid=49910262"	195268	2
"201007"	"[[WP:Disruptive editing|Disruptive editing]]: Continues to do exactly the same things he has been repeatedly warned and blocked for."	4509999	2
"201204"	"persistent bad image uploads despite multiple warnings"	14624431	2
"200903"	"Creating [[WP:Patent nonsense|nonsense]] pages"	9178797	2
"200811"	"[[WP:Vandalism|Vandalism]]: All four edits are vandalism"	8270425	2
"201107"	"[[WP:Edit warring|Edit warring]]"	14801023	2
"201010"	"[[WP:Edit warring|Edit warring]]: [[Clemson University – University of South Carolina brawl]]"	10405311	2
"200802"	"[[Wikipedia:Vandalism|Vandalism]]"	6420390	2
"200611"	"Block evasion, vandalism (see User:Ryanbosh)"	2802353	2
"200902"	"[[WP:Edit war|Edit warring]]"	7226432	2
"200907"	"[[WP:Edit war|Edit warring]]: User has stated intent to continue edit-warring on [[Eminem discography]] even if blocked"	9799916	2
"200805"	"Creating [[WP:Patent nonsense|nonsense]] pages"	7215263	2
"201206"	"[[WP:Edit warring|Edit warring]]: Also NPOV violations"	17050894	2
"200703"	"[[WP:CIVIL]] and [[WP:NPA]] per this edit [http://en.wikipedia.org/w/index.php?title=User_talk:Jeffpw&diff=next&oldid=118600299]"	273435	2
"201010"	"Violation of the [[WP:Three-revert rule|three-revert rule]]"	10250195	2
"200612"	"incivility on talk pages"	1033524	2
"201109"	"[[WP:Edit warring|Edit warring]]"	15241179	2
"200807"	"[[WP:Vandalism|Vandalism]]"	6932448	2
"200709"	"Edit warring - numerous warning over recent days"	3139350	2
"200710"	"Creating [[Wikipedia:Vandalism|nonsense]] pages"	5632363	2
"201204"	"[[WP:Edit warring|Edit warring]]"	11049961	2
"200903"	"3rr on Kharkiv University"	7952947	2
"200804"	"[[WP:Vandalism|Vandalism]]"	4066948	2
"200903"	"abuse"	7350947	2
"200812"	"[[WP:Edit war|Edit warring]]"	2769763	2
"201009"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]: ""pack of wild dogs"" comment on user page after warning not to use that language"	10386345	2
"200712"	"Trolling and tedentious editing; block evasion after multiple warnings"	2153710	2
"201207"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]: Disparagement of sources and disruptive editing"	17113822	2
"200703"	"Abusive use of sockpuppets to get around 3RR"	2374033	2
"200810"	"[[WP:Vandalism|Vandalism]]-only account"	7989616	2
"200604"	"incivility"	672235	2
"200703"	"vandalism and personal attacks"	3046996	2
"200810"	"[[WP:Disruptive editing|Disruptive editing]]"	5854116	2
"200610"	"repeat vandalism after warnings"	2539760	2
"200710"	"block evasion to continue revert-warring."	182167	2
"200904"	"Repeated creation of non-notable, vanity article"	9360522	2
"201003"	"Sockpuppetry (see [[User:HelaSinhalaya]], and edit warring (see [[Sinhalese people]])"	11807808	2
"201012"	"[[WP:Disruptive editing|Disruptive editing]]"	13557820	2
"201107"	"[[WP:Edit warring|Edit warring]]"	14968680	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11163998	2
"201003"	"[[WP:Disruptive editing|Disruptive editing]]: removal of speedy deletion templates after final warning"	11971706	2
"201011"	"[[WP:Edit war|Edit-warring]] on [[test]]"	8516662	2
"200611"	"vandalism"	2055744	2
"200911"	"[[WP:Disruptive editing|Disruptive editing]]"	7293229	2
"200707"	"Attempting to [[Wikipedia:Civility|harass]] other users"	498607	2
"200601"	"vandalism"	551225	2
"200707"	"[[Wikipedia:Vandalism|Vandalism]]"	4938543	2
"200810"	"further disruptive edits - copyright violations, misinformation, non-factual. sigh..."	7867501	2
"200712"	"[[Wikipedia:Vandalism|Vandalism]]"	3041451	2
"201104"	"[[WP:Vandalism|Vandalism]]"	14317762	2
"200612"	"serial vandal"	2794432	2
"200601"	"It looks like a straight 3RR violation to me - don't unblock yourself"	1061947	2
"200710"	"[[Wikipedia:Vandalism|Vandalism]]"	3037260	2
"200605"	"Page move vandal"	1415261	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	9619343	2
"200611"	"Continued image copyright and fair-use violations"	681066	2
"200701"	"repeated additions of unsourced and potentially libellous content"	2790770	2
"200806"	"[[WP:NPA|Personal attacks]] or [[WP:Harassment|harassment]] of other users"	7266144	2
"200701"	"Violation of [[WP:3RR]]"	1108797	2
"200805"	"[[WP:Edit war|Edit warring]]: on [[Delta Sigma Theta]] - continued straight after block"	2569484	2
"200801"	"[[Wikipedia:Vandalism|Vandalism]]"	4822366	2
"200705"	"3RR violation on [[Time travel]]"	1840117	2
"200804"	"[[Wikipedia:Vandalism|Vandalism]]"	6827062	2
"200710"	"Violation of very recent ArbCom ruling about assumption of good faith, incivility"	134756	2
"201006"	"crosswiki abuse<!--[[m:SH#lock|globally locked]]; [[m:User:StewardBot|about bot]]-->"	9486774	2
"200601"	"Mostly nonsense edits; user does have at least one positive edit to his credit"	857477	2
"200908"	"[[WP:Edit war|Edit warring]]"	10369011	2
"201108"	"[[WP:Disruptive editing|Disruptive editing]]: repeated recreation of afd-deleted articles"	14626392	2
"200611"	"only re-posting CSD"	2441927	2
"200901"	"[[WP:Vandalism|Vandalism]]-only account"	8703683	2
"200711"	"[[Wikipedia:Vandalism|Vandalism]]"	1986671	2
"200704"	"Vandalism"	4225728	2
"200712"	"vandalism-only account"	5022795	2
"200710"	"[[Wikipedia:Three-revert rule|Three-revert rule]] violation"	26468	2
"200704"	"Continuing violations of Wikipedia image copyright and fair-use policies"	2432177	2
"200710"	"[[Wikipedia:Vandalism|Vandalism]]: Talk page vandalism"	3887259	2
"200606"	"personal attacks"	193086	2
"201109"	"[[WP:Vandalism|Vandalism]]"	14585692	2
"200812"	"[[WP:Vandalism|Vandalism]]: Seems clearly to be a sockpuppet of Nimbley6 et al."	8445162	2
"200710"	"[[Wikipedia:Three-revert rule|Three-revert rule]] violation"	5284806	2
"200706"	"Probable sockpuppet of a permanently blocked vandal"	4731226	2
"200802"	"[[WP:3RR|3RR]] violation at [[Egyptian Australian]]"	6437576	2
"200810"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]"	8059781	2
"200903"	"Nonsense edits."	9316803	2
"201107"	"Creating [[WP:Copyright violations|copyright violations]]"	11626112	2
"200705"	"Continuing violations of Wikipedia image copyright and fair-use policies"	2830289	2
