timestamp	reason	userid	matched_regex
201303	{{spamusernameblock}}	18731019	spam
201303	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account: another 3news spammer	18535659	spam
201303	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	18693182	spam
201303	spambot	18740695	spam
201303	{{spamusernameblock}}	18647150	spam
201303	[[WP:Vandalism-only account|Vandalism-only account]]	18571969	disruption
201303	[[WP:Disruptive editing|Disruptive editing]]: same pattern of editing that led to previous blocks	18707788	disruption
201303	[[WP:Vandalism-only account|Vandalism-only account]]	3081044	disruption
201303	[[WP:Edit warring|Edit warring]]: [[Indian rupee]] and [[Indian rupee sign]]; [[WP:NPA]]	12867909	disruption
201303	[[WP:Vandalism-only account|Vandalism-only account]]	18569267	disruption
201303	[[WP:Vandalism-only account|Vandalism-only account]]	18679894	disruption
201303	[[WP:Vandalism-only account|Vandalism-only account]]	16759488	disruption
201303	{{Vaublock}}	18590830	disruption
201303	[[WP:Vandalism|Vandalism]]	18568048	disruption
201303	[[WP:Edit warring|Edit warring]]	15692251	disruption
201303	[[WP:Disruptive editing|Disruptive editing]]	18597688	disruption
201303	[[WP:Vandalism-only account|Vandalism-only account]]	18668072	disruption
201303	[[WP:Vandalism-only account|Vandalism-only account]]	15613810	disruption
201303	[[WP:Vandalism|Vandalism]]-only account	18629743	disruption
201303	[[WP:Vandalism-only account|Vandalism-only account]]	18719386	disruption
201303	{{checkuserblock-account}} Vandal SPAs	18090780	disruption
201303	{{uw-vaublock}}	18568986	disruption
201303	[[WP:Vandalism-only account|Vandalism-only account]]	18691726	disruption
201303	[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]	1546447	disruption
201303	[[WP:Block#Evasion of blocks|Block evasion]]: Some vandal / troll. Whose sock this is, I really don't care.	18621891	disruption
201303	[[WP:Vandalism-only account|Vandalism-only account]]	18741930	disruption
201303	abuse	18616038	disruption
201303	[[WP:Vandalism-only account|Vandalism-only account]]	18680041	disruption
201303	[[WP:Vandalism-only account|Vandalism-only account]]	18701972	disruption
201303	[[WP:Vandalism-only account|Vandalism-only account]]	18563438	disruption
201303	[[WP:Vandalism-only account|Vandalism-only account]]	18567904	disruption
201303	Abusing [[WP:SOCK|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Drbkmurali]]	18249102	sockpuppet
201303	Abusing [[WP:Sock puppetry|multiple accounts]]: Sock of [[User:Magdelyn]] / CU	18378365	sockpuppet
201303	Suspected [[Wikipedia:Sock puppetry|sock puppet]] of [[User:Longjohnlong|Longjohnlong]]	18558500	sockpuppet
201303	Abusing multiple accounts	18639115	sockpuppet
201303	Abusing multiple accounts	18303138	sockpuppet
201303	Abusing [[WP:Sock puppetry|multiple accounts]]	18742971	sockpuppet
201303	Abusing multiple accounts: [[User:Slothhunter]]	18683913	sockpuppet
201303	{{checkuserblock-account}}	18748502	sockpuppet
201303	[[WP:Block#Evasion of blocks|Block evasion]]	18693400	sockpuppet
201303	Banned user: [[User:Jvolkblum]]	18727201	sockpuppet
201303	Abusing multiple accounts	18630481	sockpuppet
201303	{{checkuserblock-account}}	18727696	sockpuppet
201303	Abusing [[WP:Sock puppetry|multiple accounts]]	18728978	sockpuppet
201303	{{uw-ublock}}	18622206	username
201303	{{UsernameHardBlocked}}	10429885	username
201303	{{usernameblock}}: famous name	4015532	username
201303	{{UsernameHardBlocked}}	14751526	username
201303	{{UsernameHardBlocked}}	18672165	username
201303	{{usernameblock}}	18706452	username
201303	{{uw-softerblock}}	18103371	username
201303	{{softerblock}}	18729421	username
201303	{{uw-softerblock}}	18735204	username
201303	{{uw-ublock}}	18644678	username
201303	{{uw-softerblock}}	18358319	username
201303	{{softerblock}}	18517690	username
201303	{{uw-softerblock}}	18735920	username
201303	{{softerblock}}	1877323	username
201303	{{usernameblock}}	18671572	username
201303	{{causeblock}}	18601944	username
201303	a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole. You are all welcome to create individual accounts.	18640739	Misc
201304	spambot	18723499	spam
201304	Using Wikipedia for [[WP:Spam|spam]] or [[WP:Advertising|advertising]] purposes	14879601	spam
201304	{{uw-spamublock}}	18770370	spam
201304	Crosswiki spam	18774408	spam
201304	{{uw-spamublock}}	18773307	spam
201304	{{spamusernameblock}}	18774002	spam
201304	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account: same as [[Special:Contributions/Mtvexit|Mtvexit]]	14690267	spam
201304	{{spamusernameblock}}	18925049	spam
201304	{{spamusernameblock}}	18656852	spam
201304	{{spamusernameblock}}	18896472	spam
201304	spambot	18676881	spam
201304	{{spamusernameblock}}	18833086	spam
201304	{{uw-spamublock}}	18891579	spam
201304	promotional account - you are welcome to create an account for yourself as an individual	18776151	spam
201304	{{spamusernameblock}}	18774565	spam
201304	[[WP:Advertising|Advertising]]	18778068	spam
201304	{{uw-spamublock}}	18862509	spam
201304	{{uw-spamublock}}	18838401	spam
201304	{{spamusernameblock}}	17626980	spam
201304	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	18581006	spam
201304	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	18803103	spam
201304	Crosswiki spam	18777328	spam
201304	{{uw-spamublock}}	18757921	spam
201304	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	18800239	spam
201304	spambot	18866852	spam
201304	promotional account - you are welcome to create an account for yourself as an individual	18143519	spam
201304	Inappropriate username, vandal account	18766838	disruption
201304	[[WP:Vandalism|Vandalism]]: see also edit filter log	18825110	disruption
201304	[[WP:Vandalism|Vandalism]]	18759729	disruption
201304	[[WP:Vandalism-only account|Vandalism-only account]]	18810596	disruption
201304	[[WP:Copyright violations|Copyright violations]]	18580005	disruption
201304	[[WP:Vandalism-only account|Vandalism-only account]]	18813029	disruption
201304	Violations of the [[WP:BLP|Biographies of living persons policy]]	18745842	disruption
201304	[[WP:Vandalism-only account|Vandalism-only account]]	18803534	disruption
201304	{{uw-vaublock}}	18756240	disruption
201304	[[WP:Vandalism-only account|Vandalism-only account]]	18816559	disruption
201304	[[WP:Vandalism-only account|Vandalism-only account]]	18813146	disruption
201304	{{uw-vaublock}}	18761004	disruption
201304	[[WP:Vandalism-only account|Vandalism-only account]]	18926940	disruption
201304	[[WP:Vandalism-only account|Vandalism-only account]]	18350401	disruption
201304	[[WP:Vandalism|Vandalism]]-only account	18847737	disruption
201304	[[WP:Vandalism-only account|Vandalism-only account]]	18840894	disruption
201304	[[Wikipedia:Vandalism|Vandalism]]	18845887	disruption
201304	[[WP:Vandalism-only account|Vandalism-only account]]	18865425	disruption
201304	[[WP:Vandalism|Vandalism]]	18923201	disruption
201304	[[WP:Vandalism|Vandalism]]	18920289	disruption
201304	Abusing [[WP:SOCK|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/SirIsaacBrock]]	15534343	sockpuppet
201304	Abusing [[WP:Sock puppetry|multiple accounts]]	18899757	sockpuppet
201304	{{checkuserblock-account}}	18624503	sockpuppet
201304	{{checkuserblock-account}}	18757336	sockpuppet
201304	Abusing [[WP:SOCK|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Nipponese Dog Calvero]]	18460596	sockpuppet
201304	Abusing [[WP:SOCK|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Aphoristofold]]	18896126	sockpuppet
201304	Confirmed [[Wikipedia:Sock puppetry|sock puppet]] of [[User:Koov|Koov]] ([[Wikipedia:Sockpuppet investigations/Koov|investigation]])	18912083	sockpuppet
201304	[[WP:Block#Evasion of blocks|Block evasion]]	18782362	sockpuppet
201304	{{checkuserblock-account}}	18766481	sockpuppet
201304	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Catsornotcats]]	18679649	sockpuppet
201304	{{checkuserblock-account}}	18792263	sockpuppet
201304	{{checkuserblock-account}}	18500308	sockpuppet
201304	Abusing multiple accounts	18688225	sockpuppet
201304	{{checkuserblock-account}}	18800633	sockpuppet
201304	{{checkuserblock-account}}	18739152	sockpuppet
201304	{{checkuserblock-account}}	18844059	sockpuppet
201304	Abusing [[WP:Sock puppetry|multiple accounts]]: [[user:Khubaib oraizy]]	16241259	sockpuppet
201304	Abusing [[WP:Sock puppetry|multiple accounts]]: sock of [[User:Paul Bedson]]	18869545	sockpuppet
201304	{{Checkuserblock-account}}	18596166	sockpuppet
201304	{{uw-softerblock}}	18854845	username
201304	{{uw-softerblock}}	18315011	username
201304	{{uw-softerblock}}	18880282	username
201304	{{uw-uhblock}}	18777945	username
201304	{{softerblock}}	18931704	username
201304	{{softerblock}}	18831181	username
201304	{{usernameblock}}	18825191	username
201304	{{UsernameHardBlocked}}	18805705	username
201304	{{usernameblock}}	18891376	username
201304	{{uw-softerblock}}	18787558	username
201304	{{uw-softerblock}}	15781061	username
201304	{{uw-softerblock}}	18784826	username
201304	violation of username policy	18756568	username
201304		18799573	Misc
201304	user is not [[Boards of Canada]]	18647419	Misc
201304	a Wikipedia account is to be used by only one person, and is not to be used by a group. You are all welcome to create individual accounts.	18676873	Misc
201305	{{spamusernameblock}}	18976968	spam
201305	{{spamusernameblock}}	18822694	spam
201305	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	18992182	spam
201305	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	18926411	spam
201305	{{spamusernameblock}}	18975781	spam
201305	{{spamusernameblock}}	18594921	spam
201305	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	18961935	spam
201305	{{spamusernameblock}}	18968967	spam
201305	{{uw-spamublock}}	18972301	spam
201305	{{uw-spamublock}}	19094987	spam
201305	promotional account - you are welcome to create an account for yourself as an individual	18818834	spam
201305	{{uw-spamublock}}	18988261	spam
201305	spambot	18981813	spam
201305	{{uw-spamublock}}	19014226	spam
201305	spambot	19033274	spam
201305	{{spamusernameblock}}	18985600	spam
201305	spambot	19052055	spam
201305	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	18853499	spam
201305	{{uw-spamublock}}	19071041	spam
201305	{{uw-spamublock}}	19043453	spam
201305	spambot	18950473	spam
201305	{{spamusernameblock}}	19048114	spam
201305	{{spamusernameblock}}	19073414	spam
201305	spammer	18858576	spam
201305	spambot	19062346	spam
201305	{{spamusernameblock}}	19077708	spam
201305	[[WP:Vandalism|Vandalism]]-only account	19111874	disruption
201305	Email fraud, socking, disruption	18839935	disruption
201305	[[WP:Vandalism-only account|Vandalism-only account]]	19054034	disruption
201305	[[WP:Vandalism-only account|Vandalism-only account]]	18437642	disruption
201305	[[WP:Vandalism-only account|Vandalism-only account]]	18983931	disruption
201305	[[WP:Copyright violations|Copyright violations]]	19035074	disruption
201305	[[WP:Edit warring|Edit warring]]: disruptive behavior, editing against consensus	16784401	disruption
201305	{{uw-vaublock}}	18986691	disruption
201305	[[WP:Vandalism-only account|Vandalism-only account]]	18917224	disruption
201305	[[WP:Vandalism-only account|Vandalism-only account]]	19038593	disruption
201305	[[WP:Vandalism|Vandalism]]	19055984	disruption
201305	[[WP:Vandalism-only account|Vandalism-only account]]	18446220	disruption
201305	[[WP:Vandalism-only account|Vandalism-only account]]	19100046	disruption
201305	[[WP:Vandalism-only account|Vandalism-only account]]	19023709	disruption
201305	[[WP:Disruptive editing|Disruptive editing]]	15630377	disruption
201305	[[WP:Vandalism-only account|Vandalism-only account]]: trolling account	19106361	disruption
201305	{{uw-vaublock}}	18987559	disruption
201305	[[WP:Vandalism-only account|Vandalism-only account]]	18979860	disruption
201305	{{Vaublock}}	18934503	disruption
201305	[[WP:Vandalism-only account|Vandalism-only account]]	19098240	disruption
201305	[[WP:Edit warring|Edit warring]]	12068410	disruption
201305	[[WP:Vandalism-only account|Vandalism-only account]]	18952217	disruption
201305	[[WP:Vandalism-only account|Vandalism-only account]]	19017130	disruption
201305	[[WP:Vandalism|Vandalism]]-only account	19093564	disruption
201305	feuding with another editor, persistently making unsubstantiated accusations, and other disruptive editing	101805	disruption
201305	{{checkuserblock-account}}	18959506	sockpuppet
201305	{{checkuserblock-account}}	18997073	sockpuppet
201305	Abusing [[WP:SOCK|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Nickaang]]	18798265	sockpuppet
201305	{{checkuserblock-account}}	19027081	sockpuppet
201305	Abusing multiple accounts, per CU	18712075	sockpuppet
201305	{{checkuserblock-account}}	18939146	sockpuppet
201305	Abusing [[WP:SOCK|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Javamen]]	13243640	sockpuppet
201305	{{checkuserblock-account}}	18952335	sockpuppet
201305	{{checkuserblock-account}}	19003502	sockpuppet
201305	Abusing [[WP:SOCK|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Mikemikev]]	18903928	sockpuppet
201305	Abusing [[WP:Sock puppetry|multiple accounts]]	18993372	sockpuppet
201305	Abusing [[WP:Sock puppetry|multiple accounts]]	18526240	sockpuppet
201305	Abusing [[WP:Sock puppetry|multiple accounts]]	19088717	sockpuppet
201305	Abusing [[WP:SOCK|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Coraopolis412]]	18956877	sockpuppet
201305	{{checkuserblock-account}}	18959562	sockpuppet
201305	{{uw-ublock}}	19014828	username
201305	{{uw-softerblock}}	18857840	username
201305	{{usernameblock}}	19008129	username
201305	{{uw-uhblock}}	18979967	username
201305	{{uw-ublock}}	18996442	username
201305	{{softerblock}}	14476815	username
201305	{{softerblock}}	17994224	username
201305	{{uw-softerblock}}	18808090	username
201305	{{uw-softerblock}}	19108071	username
201305	{{softerblock}}	19093537	username
201305	{{uw-softerblock}}	18924271	username
201305	a Wikipedia account is to be used by only one person, and is not to be used by a group. You are all welcome to create individual accounts.	14459702	Misc
201305	Compromised account - public password	11588208	Misc
201305	single-purpose account with an agenda against Don Wright Faculty of Music	16409391	Misc
201305	a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole. You are all welcome to create individual accounts.	18906019	Misc
201306	spambot	18806541	spam
